u_mag,g_mag,r_mag,i_mag,z_mag,ra,dec
18.397356,17.087862,16.617069,16.44071,16.38287,193.5874554,20.6814865
19.49918,17.849611,17.249744,17.039721,16.953775,193.5946752,20.73417262
19.726324,17.78409,17.006113,16.67528,16.486952,194.3599199,24.03059026
18.801729,17.404755,16.906965,16.706463,16.648441,194.3566129,23.98064778
17.490587,16.197088,15.802515,15.652351,15.64032,194.357938,23.99048917
17.246536,15.927441,15.451145,15.301712,15.28223,194.3744219,23.95467291
18.624905,16.706406,15.886193,15.572061,15.421843,194.4036999,24.0108791
18.193596,16.838734,16.3116,16.146803,16.072397,194.4265455,23.9061112
18.014181,16.850679,16.454626,16.333387,16.310791,194.4438038,23.95591971
18.957382,17.932177,17.618631,17.488075,17.471214,194.5060667,23.97792641
18.940533,16.963062,16.136723,15.831876,15.678047,194.5221342,23.97455345
20.267431,17.637302,16.211979,15.536737,15.158649,194.3738004,24.06511703
20.275902,17.789778,16.749249,16.384649,16.157249,194.4571727,23.95201205
17.906647,16.189537,15.581525,15.326063,15.213658,194.5194572,23.85684515
18.460007,17.340076,16.852255,16.628571,16.552967,194.5505944,24.03111521
18.543068,17.623447,17.323879,17.197199,17.160891,194.5562078,24.01735091
18.259409,16.591654,15.993878,15.762481,15.677515,194.5910563,23.87007686
18.350241,17.248119,16.896555,16.775921,16.743502,194.6312076,23.85473426
17.570875,16.339666,15.80335,15.591043,15.507878,194.6691944,24.02587961
18.770544,17.720736,17.295034,17.130365,17.094248,194.6724331,24.04651756
18.131962,16.93058,16.426743,16.226875,16.14344,192.6933382,24.49258802
17.79097,16.199879,15.595657,15.361328,15.253456,192.7208673,24.51791721
19.344213,17.849833,17.263353,17.050558,16.919537,192.7292187,24.49547125
18.999908,17.313732,16.650547,16.428722,16.293863,192.7374244,24.4214943
20.517645,17.979416,16.628977,15.931564,15.509879,192.7383042,24.58508144
17.421909,16.340637,15.938166,15.79933,15.747125,192.7683545,24.51524977
18.702927,17.791702,17.407797,17.272949,17.221357,192.7929826,24.57735019
18.140156,16.691067,16.143372,15.961705,15.86322,192.7883273,24.45385504
19.621546,17.879383,17.192369,16.949768,16.812269,192.8216049,24.51420546
17.277016,16.206879,15.801664,15.6616,15.620603,192.823481,24.53153359
18.587971,17.655518,17.381964,17.258495,17.244755,192.8281577,24.40196245
17.147951,16.162071,15.908113,15.796653,15.791348,192.8483902,24.56492831
19.675013,17.621649,16.856411,16.564045,16.408136,192.8784825,24.54408367
17.101782,16.005777,15.688167,15.549585,15.522567,192.89405,24.3770701
20.203424,17.702015,16.721725,16.369146,16.182205,192.7759606,24.53922335
18.331434,17.458738,17.16316,17.060751,17.020134,192.9231077,24.48372851
18.692701,17.70932,17.473417,17.372257,17.359068,192.9493787,24.57591367
18.064478,17.199543,16.958191,16.856312,16.842482,193.0179039,24.52976597
19.888035,17.262997,15.986014,15.413772,15.138395,193.0244535,24.49563833
17.798153,16.967926,16.734945,16.623455,16.647566,194.3467085,24.37111342
18.755829,16.882631,16.131851,15.780972,15.64267,194.3661002,24.4209343
19.468618,17.376707,16.590315,16.265499,16.166605,194.3695426,24.44168985
18.591202,16.964792,16.393356,16.170792,16.115492,194.3948135,24.4892297
19.194344,17.619743,16.984558,16.755077,16.677803,194.3910426,24.31131218
19.310419,16.773613,15.66479,15.253988,15.05744,194.4269702,24.30917882
17.335276,16.261272,15.912935,15.754142,15.736543,194.4465926,24.4729969
17.277454,15.945286,15.442378,15.24873,15.191004,194.4397984,24.34635833
19.183479,17.55793,16.975216,16.751499,16.65053,194.4504102,24.41757145
18.735678,17.483181,16.968981,16.760283,16.713364,194.4794066,24.37603344
18.588188,16.413967,15.529835,15.189809,15.052008,194.4840619,24.31804335
18.079611,17.089945,16.719753,16.563086,16.556824,194.4832291,24.31323261
17.632647,16.767826,16.507174,16.350906,16.362309,194.5035596,24.43024626
18.692549,16.921091,16.247049,15.935016,15.838862,194.5125669,24.46553404
19.845964,17.497948,16.497715,16.094286,15.917672,194.4999072,24.29944332
16.808207,15.66542,15.243952,15.028289,15.034883,194.53749,24.37802527
19.11573,17.320395,16.65992,16.248987,16.135008,194.5386452,24.37927665
18.537697,17.430351,16.97843,16.775219,16.706383,194.5595818,24.33243619
19.729298,17.961197,17.22567,16.977978,16.863741,192.7041103,24.85538749
19.516132,17.26527,16.404633,16.134321,15.99385,192.7357144,24.81105867
19.57229,17.911108,17.275072,17.132732,16.924583,192.7425696,24.88874219
19.333126,17.64255,16.977972,16.759575,16.65341,192.7421368,24.82989484
20.438152,17.854464,16.626629,16.174133,15.910096,192.7337807,24.91451117
19.654648,17.928047,17.266438,17.014524,16.884777,192.8481908,24.89715334
18.912519,17.145107,16.465956,16.181107,16.026361,192.8978498,24.88700175
18.176136,17.003229,16.629934,16.493267,16.438948,192.9022899,24.92713022
18.113531,16.833038,16.375347,16.211857,16.121077,192.9087057,24.94360058
18.471397,17.440674,17.07151,16.906576,16.898884,192.9055954,24.79488657
18.895388,17.69039,17.235697,17.320833,16.9604,192.9182311,24.96685424
18.128645,16.677078,16.168644,16.001841,15.920338,192.9153481,24.90501759
19.586029,17.12726,16.042484,15.617883,15.387589,192.9265226,24.99534702
18.648643,17.592379,17.141113,16.969141,16.841965,192.9377303,24.86719637
20.313297,17.751982,16.347643,15.670098,15.313323,192.8144399,24.89867551
18.722948,17.559978,17.14698,16.999556,16.917473,192.9471478,24.87281329
18.581593,17.70253,17.486021,17.412802,17.379869,192.9614811,24.92160486
16.924498,15.931988,15.592141,15.495165,15.445848,192.9919073,24.82817894
18.526485,17.358826,16.846098,16.666002,16.589434,193.0272187,24.81931641
20.633638,17.970171,16.485615,15.72909,15.249264,192.9747124,24.80378812
17.369196,16.19245,15.725281,15.594353,15.523844,194.3498472,24.79749198
19.5254,17.704353,16.971716,16.727962,16.580774,194.4172738,24.83369171
17.557854,16.180334,15.682327,15.563231,15.509909,194.4551943,24.75989786
19.519426,17.762241,17.07003,16.78838,17.075531,193.6196244,20.69543459
17.442749,16.285704,15.848029,15.690496,15.636523,193.6309837,20.80115897
19.458216,17.835306,17.246052,17.015991,16.910698,193.6279436,20.72549432
17.969172,16.82752,16.433292,16.277252,16.249046,193.6353628,20.73688272
19.068619,17.903091,17.487139,17.336845,17.28904,193.6401729,20.73369868
19.041395,17.833607,17.357193,17.187531,17.092627,193.6494653,20.66532626
18.724428,17.134752,16.531042,16.257973,16.104713,193.6599866,20.83537708
18.843693,17.947008,17.667624,17.60107,17.591923,193.7127962,20.64994666
18.273382,17.234934,16.878937,16.699697,16.683308,193.742983,20.82801424
18.669222,17.429104,16.877262,16.708796,16.630726,193.7320026,20.62722028
18.755232,16.603821,15.71853,15.419964,15.266067,193.7917539,20.63621948
19.704245,17.994841,17.229271,16.915203,16.750145,191.9822936,20.12180944
18.153709,16.982306,16.454836,16.297668,16.225515,192.030251,20.23776223
17.678417,16.301882,15.712676,15.509911,15.409434,192.0319956,20.15573403
17.685089,16.089224,15.543274,15.311609,15.285642,192.0695702,20.09094107
20.301426,17.750832,16.397715,15.673391,15.377351,192.1248763,20.1121497
18.805801,16.803797,15.937329,15.63953,15.45521,193.5240825,20.1225821
17.106739,16.102654,15.777725,15.700358,15.647158,193.5230927,20.00831704
18.907944,17.911602,17.574429,17.502016,17.456377,193.638642,20.20813966
17.757919,16.485102,16.089771,15.941589,15.875201,193.6427928,20.03301171
17.827957,16.729776,16.341436,16.184942,16.116564,193.6500212,20.07987006
17.665298,16.473387,16.096588,15.912519,15.866616,193.648271,20.0186218
20.155045,17.850653,16.873577,16.517372,16.286903,193.5614163,20.0361044
18.795984,17.181902,16.527695,16.329802,16.213663,193.6686522,20.17047237
18.762377,16.811008,16.059662,15.840125,15.714014,193.6674759,20.14188874
19.63064,17.915653,17.234951,16.983582,16.873434,193.6968505,20.17429169
18.810493,17.309668,16.761198,16.521645,16.410767,193.7297412,20.01168306
16.867535,15.95434,15.7362,15.65237,15.634969,193.8010968,20.0311291
18.656145,17.757427,17.537739,17.413004,17.403879,193.8350898,20.06865541
19.516893,17.430408,16.542206,16.179937,15.999435,193.8256894,20.01600484
17.869877,16.724648,16.35066,16.176628,16.129107,193.8356168,20.05693955
18.023451,16.983511,16.820415,16.784569,16.784931,191.9873985,20.6830989
18.681469,17.769236,17.507313,17.486851,17.381487,192.0021497,20.58681559
17.676126,16.578754,16.170568,16.032251,15.952942,192.0083193,20.61618569
17.090633,15.791782,15.360832,15.203635,15.146016,192.0116089,20.54322019
18.309301,17.372992,17.087532,16.988861,16.852037,192.0184325,20.65318572
18.956467,17.959337,17.879326,17.890339,17.906511,192.026307,20.52884933
17.989666,16.750454,16.287342,16.138985,16.051043,192.0336601,20.60273061
17.839403,16.844055,16.462835,16.376112,16.303427,192.0464433,20.58485507
18.656246,16.731075,15.949769,15.63315,15.468632,192.0548461,20.51038144
18.742395,17.49032,17.06592,16.878454,16.809078,192.0759353,20.67552679
18.741821,17.227079,16.70928,16.449522,16.383976,192.0923825,20.64587229
18.046207,16.961643,16.60652,16.483185,16.412483,192.0954218,20.55972305
18.350304,17.030914,16.57638,16.410273,16.356714,192.0932509,20.49622542
18.134567,16.634903,16.111866,15.912221,15.718734,192.1270724,20.58920673
19.080629,17.38319,16.697386,16.442652,16.282949,193.5354374,20.60185919
17.170616,16.281975,16.010881,15.908436,15.878016,193.5957754,20.43876188
17.309402,16.14835,15.641357,15.399835,15.299932,193.6260282,20.61169627
18.572235,17.399792,16.970966,16.801453,16.756172,193.6471406,20.61644695
19.992476,17.544214,16.307928,15.83603,15.560825,193.5598981,20.43522856
19.909927,17.82065,16.956505,16.660084,16.494978,193.5959485,20.54137925
17.028996,15.947403,15.582569,15.444068,15.403919,193.7095445,20.55937373
18.375402,16.72443,16.098335,15.86331,15.744199,193.7199547,20.54912523
17.070614,16.058058,15.739726,15.616985,15.586841,193.7183394,20.45851941
18.179432,17.269075,17.015785,16.912968,16.85323,193.7297315,20.57760497
17.851908,16.592007,16.1532,15.989399,15.936066,193.7256006,20.42653558
17.793797,16.802347,16.511457,16.409731,16.388916,193.7297616,20.47718968
18.137899,16.867935,16.464294,16.327089,16.276407,193.7495195,20.45987751
18.725319,16.982994,16.330288,16.096672,15.967964,193.7481287,20.43348755
19.179474,17.302315,16.538021,16.255957,16.103407,193.7584661,20.46461634
17.330299,16.467852,16.149233,16.029179,15.991599,193.7638373,20.50679946
19.728584,17.761793,16.992033,16.737642,16.556938,193.7663406,20.49813098
18.323717,16.565088,15.940115,15.664437,15.53471,192.0400399,21.09175807
18.290781,17.265564,16.924801,16.783945,16.719154,192.0387932,20.99554109
18.642643,16.734495,15.940819,15.657245,15.529021,192.08147,20.94199464
17.571432,16.240292,15.766418,15.632101,15.571999,192.1086934,20.99710705
18.292191,16.621868,15.942173,15.674717,15.535523,192.1138931,20.98917468
18.787901,17.853079,17.524672,17.411829,17.367441,192.1190304,20.93164145
20.000048,17.581442,16.476894,16.097822,15.829328,193.5412175,20.97842602
18.203373,17.28825,17.000376,16.926876,16.858078,193.5481272,20.91743971
16.780741,15.814782,15.460847,15.413733,15.354446,193.5818692,20.90477281
18.402777,17.463139,17.141819,17.029364,16.958843,193.5919779,20.92479373
17.909372,16.9697,16.681215,16.54215,16.453125,193.6745,20.97525427
17.316694,16.008905,15.525083,15.362589,15.24117,193.687903,20.96774931
19.742573,17.710558,16.915148,16.629175,16.4158,193.6944846,20.89964353
19.195547,17.855648,17.316851,17.116903,16.954649,193.7116928,20.98469103
18.184532,16.640985,16.039562,15.828684,15.649387,193.7462312,20.9950455
18.230677,17.064924,16.659876,16.485176,16.455297,192.5836606,23.34945852
20.313677,17.749819,16.701742,16.236275,16.055006,192.5214701,23.35419087
18.202526,17.285202,16.88139,16.783438,16.750633,194.0248187,23.21054607
19.522692,17.739565,16.998869,16.804054,16.681492,194.0487277,23.19191303
17.886154,16.84936,16.313444,16.149904,16.077457,194.0676346,23.2668368
19.123556,17.398006,16.683315,16.479733,16.365767,194.0824288,23.25424471
18.287109,16.985128,16.350019,16.150785,15.989471,194.0789876,23.18781867
18.705297,16.977291,16.303635,16.067301,15.907401,194.0990061,23.12369588
18.592295,17.692728,17.400074,17.299269,17.264751,194.1243902,23.22405898
17.488857,16.651623,16.407604,16.316401,16.297556,194.1226784,23.10052525
18.712093,17.462343,17.050508,16.957563,16.895445,194.1257252,23.13186733
19.010942,17.793278,17.322956,17.18294,17.132935,194.1361357,23.20795185
17.836069,16.794775,16.444454,16.378859,16.341656,194.1437385,23.18084217
18.443605,17.141167,16.522884,16.322994,16.269474,194.1521112,23.26849784
18.796307,17.582457,17.159346,17.00219,16.971418,194.2059709,23.15343492
18.307373,16.703686,16.055683,15.794755,15.701294,194.21778,23.09390875
18.74029,16.677233,15.915641,15.65601,15.544198,194.234981,23.23037826
18.450382,16.673729,15.949693,15.638754,15.492291,192.3783725,23.70456474
18.681282,17.154736,16.543829,16.317326,16.232994,192.4057816,23.60964956
19.425072,17.973658,17.385796,17.138002,17.010046,192.4084064,23.65417898
17.883156,16.572168,16.01692,15.76728,15.668191,192.4504644,23.73447438
18.649559,17.80164,17.551853,17.467327,17.457539,192.4620207,23.75330941
17.24012,15.776213,15.269886,15.084905,15.025823,192.4899289,23.65606873
19.408733,17.834684,17.226688,17.034164,16.922508,192.4992223,23.57968593
18.305071,16.89502,16.43399,16.270338,16.209305,192.5087981,23.73590131
17.573944,16.455462,16.086077,15.919526,15.905931,192.5344943,23.66452375
20.450035,17.873486,16.735332,16.277946,16.042192,192.4572548,23.69439658
17.936823,16.471214,15.88558,15.643384,15.501529,192.5404991,23.58106117
18.613188,16.747036,15.998746,15.743259,15.596516,192.5854789,23.73678079
20.684675,17.971521,16.56695,15.757177,15.331434,192.5584862,23.74283256
18.565176,17.048183,16.441368,16.139059,16.03834,194.0290288,23.57528825
17.727409,16.748095,16.418886,16.294033,16.290041,194.0587797,23.61581495
18.575701,16.665518,15.85451,15.532939,15.400665,194.1047747,23.61630519
20.209215,17.721861,16.522034,15.973402,15.747751,194.0865261,23.66330944
18.0228,16.694212,16.252871,16.101791,16.055323,194.1886196,23.48629264
18.987408,17.000555,16.178858,15.876968,15.733286,194.1939097,23.49456177
17.311419,15.909546,15.373306,15.194673,15.121572,194.2008593,23.49670207
18.136456,16.638733,16.047447,15.766655,15.767172,192.3784165,24.00202873
18.155766,17.225647,16.834854,16.747248,16.70973,192.4275004,24.09579722
16.989132,15.892811,15.492396,15.330973,15.259313,192.4540276,23.9785788
19.23583,17.900249,17.438797,17.282782,17.202028,192.4620501,23.99396127
17.863541,16.631823,16.077745,15.935081,15.889828,192.5001201,24.12808329
20.215101,17.745144,16.729017,16.402143,16.200445,192.4620828,24.0388472
18.901516,17.725897,17.283316,17.110146,17.061676,192.580982,24.15490748
19.702343,17.503071,16.550606,16.238541,16.086285,194.0211992,24.02124255
18.683615,16.727657,15.973893,15.695395,15.582166,194.0322309,23.94592014
18.490353,16.703014,16.043533,15.840679,15.767124,194.0619387,24.04220447
19.308355,17.947481,17.419245,17.203281,17.116083,194.0890814,23.96621142
19.164019,17.937212,17.44544,17.268013,17.23177,194.126585,24.07352956
17.371397,16.574163,16.247629,16.146509,16.133415,194.1145516,23.88368138
18.680201,17.381634,16.904478,16.739162,16.656715,194.141283,23.94044815
19.827959,17.248741,16.00964,15.527733,15.279788,194.1673823,24.05120475
18.482203,17.088144,16.607454,16.436781,16.370365,194.1662284,24.0311974
17.953789,16.659496,16.24235,16.08238,16.033653,194.1706195,24.0293372
18.77247,17.606331,17.107956,16.894058,16.80575,194.1764177,24.04232698
20.142735,17.932838,16.984581,16.624548,16.433455,194.0768984,23.94161543
17.557131,15.931797,15.331944,15.126381,15.029203,194.2186867,24.03543401
19.041008,17.928396,17.503733,17.375263,17.352909,194.2102126,23.88797073
19.141546,17.103558,16.29723,15.987648,15.849497,194.2305885,23.99816707
19.551908,17.158258,16.019537,15.577378,15.328794,194.2289365,23.87861673
18.883215,17.670841,17.232012,17.068592,17.029173,192.477053,24.53825797
17.611652,16.324293,15.917462,15.665466,15.61488,192.4935385,24.40356698
18.373365,17.185059,16.810284,16.670097,16.622154,192.5218616,24.59800113
19.06958,17.973566,17.635822,17.510639,17.487806,192.5857761,24.58833158
20.337189,17.999332,16.884615,16.442631,16.179205,192.5266526,24.5671468
19.12916,17.328749,16.599758,16.330099,16.198944,194.0359625,24.49303258
18.702579,17.720238,17.373478,17.259714,17.200485,194.0358983,24.34921511
16.731049,15.858418,15.615972,15.500419,15.524975,194.0577631,24.43913448
17.690823,16.508585,16.075499,15.908929,15.750518,194.1252711,24.45739753
18.591003,17.299786,16.827255,16.645107,16.578066,194.1319148,24.40050059
18.215887,17.199173,17.163767,17.192068,17.269487,194.1437181,24.32359896
20.129311,17.849537,16.887968,16.532755,16.32338,194.1573212,24.45600553
18.372765,17.189415,16.712456,16.477997,16.381371,194.168088,24.34127421
18.901062,16.766233,15.923752,15.615007,15.471838,194.1656497,24.30875188
18.253813,17.23308,16.912912,16.823645,16.918741,194.1865936,24.48460505
17.255878,15.915062,15.506764,15.374534,15.310319,194.2213224,24.4759746
18.743584,16.836061,16.214333,16.008991,15.893043,194.2237553,24.49081016
17.894787,16.859116,16.50901,16.357101,16.367905,192.3719547,24.84800304
17.716421,16.561373,16.298445,16.002005,15.921869,194.4608673,24.71746219
19.018631,17.83906,17.305075,17.12258,16.980076,194.4777307,24.84837589
